,Unix_time,hv_qber,pm_qber,qber,Additional_data
56,1742048404.1369443,0.9030686764614956,0.2793862449109344,0.6684271494528592,"[-2465, -5000, -1368, 5001]"
57,1742048404.5172021,0.5193744144934662,0.7870961489075704,0.6668096167781171,"[-5000, 402, 2265, -1919]"
58,1742048404.9066067,0.9235412437684457,0.3143598956431238,0.6898371448864301,"[-5000, -651, -4754, 4712]"
59,1742048405.295489,0.7705115800366348,0.892413508440754,0.8336935783062283,"[-5000, -3713, -2164, 3206]"
60,1742048405.6929436,0.7705115800366348,0.4549625927900846,0.6327238954744903,"[-1872, -1583, 1278, 3811]"
61,1742048406.0767345,0.3630152571605,0.5788471168660096,0.48313769343500595,"[-4857, -3473, -74, 5001]"
62,1742048406.465733,0.3630152571605,0.7597811206312757,0.5954189399905838,"[-5000, -346, -2563, 4439]"
63,1742048406.8496287,0.6248171599227025,0.8899482691713995,0.7688967437618139,"[-5000, -4946, 3516, 1443]"
64,1742048407.2454906,0.6248171599227025,0.1843130148583454,0.4606342208195373,"[-2046, 3903, -1344, -1861]"
65,1742048407.6462855,0.04754700653538963,0.1821987438537646,0.13314860136773143,"[-4390, -2984, -786, 2290]"
66,1742048408.0409448,0.7475638023292295,0.7278542341882471,0.7377748385444893,"[-3420, -432, 940, 4110]"
67,1742048408.424821,0.16710182709451057,0.7021704168775394,0.5103755063462103,"[-3645, 411, -2136, 3921]"
68,1742048408.8087142,0.8473040295521376,0.9188646774940907,0.8838089199712822,"[-3035, -4604, -284, 5001]"
69,1742048409.1872432,0.9453143222423396,0.3519697567019981,0.713267788936721,"[-5000, 1334, -3791, 5001]"
70,1742048409.565053,0.8059081438046318,0.7102531757334319,0.7595878849382909,"[-5000, -1044, -844, 124]"
71,1742048409.960068,0.3123745808254195,0.29254652350971516,0.3026229891824784,"[-4435, -2936, -759, 211]"
72,1742048410.349756,0.5818975397862712,0.3546008645621692,0.4818436053106614,"[-5000, -2277, -3190, 4138]"
73,1742048410.751159,0.25022006954147863,0.534933644754202,0.41759076108754917,"[-3750, -2232, -2470, 5001]"
74,1742048411.1503692,0.39730639587948324,0.7010448905556581,0.5697878161126909,"[768, -2094, -694, -884]"
75,1742048411.549664,0.6644311351782279,0.859690720231438,0.7682892905170151,"[-5000, -4316, -1760, 3505]"
76,1742048411.931242,0.4227121842666204,0.678265305015077,0.5651236213053974,"[-5000, -4933, -600, 5001]"
77,1742048412.313889,0.0466950957879333,0.8540182092708187,0.6047840663149039,"[-4911, 532, -429, 5001]"
78,1742048412.6939278,0.5549915376166632,0.8889457508471716,0.7410263675387502,"[-5000, -4304, 4476, 2485]"
79,1742048413.0500848,0.26424632255791797,0.29420446672170897,0.27962688284961834,"[-5000, -3769, 614, 2222]"
80,1742048413.4369383,0.6875451671884552,0.8786156486290622,0.788886498471126,"[-1896, -2972, -1511, 3902]"
81,1742048413.8317804,0.43049839805944806,0.6719003230601291,0.5642600973221732,"[-5000, -3332, -1166, 5001]"
82,1742048414.1883667,0.3149678592654991,0.7915216042735669,0.6023749672762357,"[-5000, -267, -1445, 1509]"
83,1742048414.550378,0.7711083406381735,0.5657811216744493,0.6762826149787362,"[-5000, -4757, -2751, 3242]"
84,1742048414.938347,0.7711083406381735,0.0634721972988061,0.5470999875853114,"[-1538, -5000, -974, 4905]"
85,1742048415.3235264,0.07337662312250522,0.20676061857611414,0.15513555719892122,"[-5000, -3197, 956, 3464]"
86,1742048415.717613,0.42355047979028254,0.46799528691459613,0.44632644863645127,"[-3129, -3254, 1375, 3697]"
87,1742048416.0991518,0.22368715003821354,0.9731073659864301,0.7060360779837197,"[-3609, 839, -683, 3439]"
88,1742048416.5019116,0.24876736800083413,0.589848423470525,0.45266232781883126,"[-4265, -1378, -585, 2074]"
89,1742048416.9018772,0.05010660963716293,0.1267175570584465,0.09635354585118203,"[-4790, -5000, 2076, 4773]"
90,1742048417.296735,0.9061437282932896,0.5781690816956218,0.7600578738997515,"[-800, -3730, 691, 5001]"
91,1742048417.678856,0.06416648579521701,0.07015103327479964,0.06722538720167341,"[-5000, -1754, -313, 1551]"
92,1742048442.8115456,0.3980713150102846,0.465523995360049,0.4331127809762719,"[4881, 218, 2590, 1024]"
93,1742048443.1873965,0.979602111389163,0.27033469020504963,0.7185753757840462,"[2283, 1425, -3670, -2576]"
94,1742048443.588366,0.8351320290787342,0.6678304712748242,0.7561226898977167,"[-3569, -1450, -1520, 2014]"
95,1742048443.969461,0.6234280368013859,0.19563722087744964,0.46202621097870744,"[1551, 1952, 1254, -651]"
96,1742048444.3563688,0.0504075502345515,0.5728744930435714,0.40664856196756544,"[-3183, -2895, 3585, 3699]"
97,1742048444.75336,0.7692122929136895,0.2759379685427706,0.5778534909702661,"[4355, -125, -3557, -1012]"
98,1742048445.1365988,0.4359438644239244,0.19867871338007778,0.33876266329041343,"[4945, 2099, 2916, 3860]"
99,1742048445.512959,0.7909111745112282,0.7553984688596518,0.7733586919154128,"[-2394, -1574, -2115, 2934]"
100,1742048445.9163418,0.7909111745112282,0.7606956833918219,0.7759505166883005,"[-3241, -936, 3766, -3083]"
101,1742048446.312779,0.37770757986387155,0.48172692644892023,0.4328532358389771,"[-1794, -4247, -3746, 2874]"
102,1742048446.7032256,0.5848882724353346,0.1739217050719447,0.4314759846894857,"[818, -2478, -2089, 2227]"
103,1742048447.1033523,0.7711090797951288,0.942093973964369,0.8608572090429595,"[3327, -3275, -1373, 4103]"
104,1742048447.5008137,0.9208975487909427,0.4365555979286238,0.720636206921351,"[-2862, -4047, 1900, -2035]"
105,1742048447.8703995,0.7671001897221572,0.6014308105034406,0.6892610974422518,"[371, -4781, 1074, 4346]"
106,1742048448.2847104,0.7699908059926808,0.6237994612004618,0.7007180635274234,"[-2939, 4391, -2285, 1347]"
107,1742048448.6639323,0.28722447040135146,0.7923961968305813,0.5959822267269831,"[2100, -440, 1992, -3690]"
108,1742048449.071386,0.7133049215405116,0.15146215851322314,0.5156281104417214,"[3878, 2440, 965, 101]"
109,1742048449.4725199,0.057117941810794146,0.19739507929008,0.14530532785248831,"[3396, 4754, 2911, -4228]"
110,1742048449.8269422,0.061126821627576836,0.3787101311943493,0.2712543564549064,"[936, -3988, -4686, 816]"
111,1742048450.208365,0.9215730814400614,0.9249234402055937,0.9232497805785497,"[-2316, 1439, 3881, 1315]"
112,1742048450.6009448,0.37460317324407005,0.5226135480791171,0.45467156170161466,"[2607, 3741, 1503, -4501]"
113,1742048450.9902267,0.4334975353187988,0.3003487787936642,0.3729138654235845,"[4862, 2626, 5001, -5000]"
114,1742048451.3790617,0.9008987091536605,0.6315149046740784,0.7779555125391945,"[482, 4843, 4040, -3678]"
115,1742048451.753002,0.6858545267796358,0.4149421930788813,0.5668216013443866,"[5001, 2327, 3149, -585]"
116,1742048452.176751,0.7882434592427922,0.9749950955481544,0.8865503898205668,"[5001, 5001, 1932, 3362]"
117,1742048452.5746977,0.1948653192092077,0.3509606233959131,0.28385370510612884,"[4695, 158, 235, -691]"
118,1742048452.957297,0.6159201648051236,0.5192624931287532,0.5696451466412485,"[1936, 5001, 1594, -5000]"
119,1742048453.345733,0.21915789399862604,0.3218039360645077,0.2753070610868188,"[5001, 5001, 5001, -128]"
120,1742048453.730096,0.4075591970580721,0.5398380477219424,0.47829364248067235,"[5001, 785, 4468, -4765]"
121,1742048454.1244416,0.41661009127274,0.40117762449275357,0.40896665789763936,"[5001, 5001, -3810, -5000]"
122,1742048454.5238214,0.22886009144261774,0.1459248411581457,0.19192576784026866,"[5001, 3570, 828, -5000]"
123,1742048454.9102926,0.27433826729712596,0.253078638218825,0.26392260421029134,"[3433, -2001, 5001, -5000]"
124,1742048455.2762876,0.04745544325546765,0.7595101864747401,0.5381021011171891,"[5001, 5001, 4323, -5000]"
125,1742048455.6479297,0.9238418045691595,0.8981573197572305,0.9110900753775921,"[-1720, 5001, 2467, -5000]"
126,1742048456.0409448,0.878114474960756,0.9178588793493196,0.8982065334698899,"[-163, 4335, 5001, -5000]"
127,1742048456.4209435,0.31320414488254467,0.8296325394700217,0.6270514280818931,"[3435, 5001, 4455, -3759]"
128,1742048456.796994,0.28205128103625265,0.6038430894403136,0.4712639397402552,"[2974, 3884, 1900, -5000]"
129,1742048457.1841073,0.1389197594526081,0.535501192465392,0.39119063555907574,"[3613, 5001, 2700, -3976]"
130,1742048457.5783648,0.6665063691598697,0.7031610625940212,0.6850789078927425,"[2477, -5000, 1140, -5000]"
131,1742048457.9802327,0.4292064888047781,0.5013110606952533,0.4666535061517946,"[-368, 4191, 4194, -211]"
132,1742048458.3607283,0.31856823152190333,0.38976416418081744,0.3559507141547578,"[2443, 4420, 1299, -5000]"
133,1742048458.7230659,0.09236156675907528,0.2677692454927832,0.20028857661629815,"[3323, 5001, 5001, -4928]"
134,1742048459.1072886,0.3112641624127468,0.45775596542300856,0.391424260031784,"[2512, 5001, -127, -2057]"
135,1742048459.5053632,0.3112641624127468,0.6727817627132406,0.5241758669769354,"[3607, 5001, 3186, -2575]"
136,1742048459.8995197,0.7238425899116941,0.8429583603331715,0.7856611522232908,"[3294, 2274, 2920, -5000]"
137,1742048460.2836816,0.7705936464957437,0.8358079431765402,0.803862390554691,"[3393, 5001, 3719, -3614]"
138,1742048460.6680558,0.17552614389055793,0.5055609748205879,0.3784186348811538,"[3611, 4284, 3448, -3385]"
139,1742048461.0639381,0.1655836875085505,0.5767180085675863,0.4242768076239212,"[5001, 5001, 5001, -3720]"
140,1742048461.4436717,0.42146296566305713,0.7030451855354889,0.5796134765212629,"[5001, 3130, 2295, -5000]"
141,1742048461.8151145,0.4760458033146219,0.9736277199654457,0.7663453999139604,"[5001, 5001, 4221, -5000]"
142,1742048462.2083635,0.4898242350052756,0.9662809242357847,0.7660374030491154,"[5001, 5001, 3861, -5000]"
143,1742048462.6097841,0.4898523967164118,0.9730048085390798,0.7702901167771088,"[3477, 5001, 5001, -5000]"
144,1742048462.9918537,0.13858755762289104,0.3810046932891167,0.2866802115914281,"[3983, 5001, 1269, -4338]"
145,1742048463.395734,0.46689655000681723,0.8237741443110068,0.6695506811450497,"[5001, 5001, 3307, -5000]"
146,1742048463.7899406,0.13247033395479493,0.7084976329518966,0.50966522604379,"[4645, 4643, 2893, -5000]"
147,1742048464.178365,0.020729863888646546,0.5073815065930358,0.3590722214885611,"[3546, 5001, 2639, -4418]"
148,1742048464.534725,0.11366193972122647,0.7975281337660319,0.5696359191139203,"[2978, 5001, 3549, -5000]"
149,1742048464.8913274,0.04773218126053672,0.5121175995039848,0.3636913504949028,"[3250, 5001, 2773, -4306]"
150,1742048465.2883635,0.07136659411239361,0.6067070136216577,0.4319644609993474,"[3378, 5001, 2635, -5000]"
151,1742048465.689722,0.03501945513179609,0.3867310719452192,0.27457902709932724,"[5001, 5001, 1871, -5000]"
152,1742048466.0902317,0.04203683625729374,0.587755912402694,0.41666779823190425,"[2881, 4978, 3099, -5000]"
153,1742048466.4788747,0.13387557657902627,0.2877011718057601,0.2243820784541116,"[2594, 5001, 3110, -3734]"
154,1742048466.8530083,0.010764262610930421,0.38322465855250004,0.2710876318390764,"[3789, 5001, 2035, -5000]"
155,1742048467.2393677,0.07396963097971494,0.058773181080326094,0.06680491419639727,"[2628, 4792, 1451, -3723]"
156,1742048494.7009454,0.15304120286708975,0.1862497569450383,0.17045612593434645,"[2021, -4368, -4045, 484]"
157,1742048495.0567367,0.30694850350546965,0.9532381123799835,0.7081243826821673,"[1323, 1877, 1385, 3747]"
158,1742048495.4103706,0.3068879279585799,0.8656823527272718,0.6494559785505616,"[4510, 230, -1644, 4128]"
159,1742048495.8047507,0.7304180654284745,0.8467692293796607,0.7907365800721816,"[2002, 2961, -2638, 3286]"
160,1742048496.195733,0.8121850634459549,0.38192004499945675,0.6346288277635584,"[4507, -2619, 1844, -3376]"
161,1742048496.6006398,0.10654326265503829,0.3906972164174299,0.2863527385354543,"[4847, -3457, 4342, -2804]"
162,1742048496.9995778,0.22305653631428785,0.6266321034921166,0.4703307408194162,"[-1940, 4571, -1966, 4373]"
163,1742048497.3813412,0.8243771340522632,0.47875468941688715,0.6740933584403881,"[-1974, -2468, 3724, 445]"
164,1742048497.7726736,0.8243771340522632,0.887507640696951,0.8565242178256524,"[3524, 2953, 4730, 4015]"
165,1742048498.1757338,0.8133608785551482,0.4793261860959784,0.667573782978825,"[-1140, 875, -4329, 417]"
166,1742048498.5827043,0.34441489239569184,0.0732258697492025,0.24898157171210797,"[-1376, 4235, 3198, -105]"
167,1742048498.975385,0.12886807775613,0.3940997739580911,0.29319073424852504,"[4109, -1491, -2649, -3193]"
168,1742048499.3693683,0.12886807775613,0.33414656136745774,0.2532399118802723,"[-3272, 3651, -1486, -647]"
169,1742048499.7499845,0.12886807775613,0.3329653137061878,0.25246077081006074,"[-3670, 773, -2368, 4725]"
170,1742048500.1331651,0.01119483311536764,0.19094173951964602,0.1352480539218019,"[3277, -4482, -2291, 502]"
171,1742048500.5324132,0.4111804096606869,0.09791316372598055,0.29887816658260685,"[266, 644, 4013, -3569]"
172,1742048500.9159806,0.7717441296944532,0.737507124092712,0.7548197665023589,"[-3744, -3276, -140, -3247]"
173,1742048501.2765014,0.37432065081767885,0.3847045185249835,0.37954809721701277,"[3064, -4381, 2906, -3540]"
174,1742048501.659325,0.9657366579524462,0.36720672622279454,0.7305778782225829,"[-3100, 2503, -4517, 2331]"
175,1742048502.0409448,0.5445049934804541,0.8838364153708489,0.7340478516625265,"[511, -1830, 181, -532]"
176,1742048502.4332035,0.10644808705941652,0.310268972606309,0.23194614741441988,"[3819, -4744, -2849, 813]"
177,1742048502.824572,0.5769318942373515,0.8873590727129856,0.7484171746139809,"[1126, 70, -647, 467]"
178,1742048503.2302158,0.7252693409391995,0.773265304859975,0.7496515352504024,"[3022, -2816, -5000, -32]"
179,1742048503.6357338,0.8125430707556422,0.7887728697556888,0.8007461776042496,"[5001, -5000, -4687, 2426]"
180,1742048504.02225,0.2610139463856047,0.013782542092216628,0.18482185838573184,"[4354, -5000, 248, 140]"
181,1742048504.400743,0.2610139463856047,0.24933556413137428,0.25524155593133535,"[4435, -4274, 2250, -399]"
182,1742048504.7909446,0.4397727256735537,0.3930289635455608,0.41705624107070044,"[4191, -5000, -3565, -3397]"
183,1742048505.1929333,0.3034041569900693,0.9376405627681201,0.6968586325170161,"[5001, -2516, -2030, 2828]"
184,1742048505.5887368,0.3600650846673544,0.8925028112631641,0.6805174991538279,"[5001, -1233, -278, -2586]"
185,1742048505.9667351,0.5027752062802028,0.8365288582599899,0.6901316681445152,"[1361, -719, -3798, -299]"
186,1742048506.3642423,0.049280418493570254,0.4676398522374196,0.33250232408777014,"[1751, -3982, 4103, 1568]"
187,1742048506.7583635,0.805942854195409,0.4394358136823623,0.6490946458627285,"[3957, -507, -4436, -793]"
188,1742048507.1552975,0.3026140884267112,0.5166765336227724,0.4233969336868024,"[5001, 2476, -2645, 1457]"
189,1742048507.5458834,0.3519981924515757,0.21607107952966828,0.29205259705941045,"[-484, 1829, -2273, -2838]"
190,1742048507.931931,0.5343670426869076,0.4474684803722738,0.49283677685245003,"[3053, -3168, -1753, 110]"
191,1742048508.3293667,0.4796913983038206,0.1808409434081569,0.36249640303003483,"[2856, 430, 3692, 3364]"
192,1742048508.715734,0.2681013216118312,0.5026937008479676,0.40285188067218725,"[5001, -2651, -2109, 486]"
193,1742048509.1010876,0.8444444411450278,0.7510695441113039,0.799121978884419,"[3045, -5000, -5000, 2078]"
194,1742048509.5010295,0.5626753954623932,0.8115009537434548,0.6982611970406551,"[1659, -4959, -3154, 2881]"
195,1742048509.898525,0.5105718384985225,0.6033413355688814,0.558884768746565,"[3252, -4128, -4166, 3794]"
196,1742048510.2964683,0.030081650089964242,0.25119827799871147,0.17889309732582329,"[2726, -4316, -1852, 695]"
197,1742048510.686098,0.9929221395635099,0.5430140320634305,0.8002370318390553,"[3421, -592, -1993, -676]"
198,1742048511.0797215,0.349797021741824,0.2525292207012605,0.3050647175005953,"[3019, -5000, -4487, 77]"
199,1742048511.4683642,0.03925893237138445,0.28074036973568317,0.20044502858672877,"[4034, -4171, -1126, 1062]"
200,1742048511.8466163,0.8957625165800587,0.6822374866618449,0.7961904528178263,"[3613, -5000, -4707, 2238]"
201,1742048512.226658,0.21606948893439487,0.2972522075803696,0.25985082158786194,"[2661, -4911, -706, 2068]"
202,1742048512.6072273,0.21606948893439487,0.22904465559437093,0.22265160936395065,"[5001, -5000, -2190, -1483]"
203,1742048512.97939,0.2403825247019951,0.3841780683998026,0.32045011033038256,"[5001, -2923, -4994, 3414]"
204,1742048513.3682945,0.02989247301542375,0.7643015956914467,0.5408560294197845,"[3144, 3, -725, -4068]"
205,1742048513.7487414,0.02989247301542375,0.46277869841492,0.3279159066358212,"[3097, -5000, -1112, 262]"
206,1742048514.154655,0.02989247301542375,0.5977977968403638,0.4232350209104693,"[5001, -2768, 1575, -353]"
207,1742048514.515106,0.6383806015063839,0.025783906270065875,0.4517712929139012,"[2848, -5000, -549, 1072]"
208,1742048514.893634,0.8461346599655475,0.42065315023165384,0.6681664970629801,"[531, 2084, -2472, 402]"
209,1742048515.282893,0.015417558833687162,0.09384858029361419,0.06725049123804655,"[3964, -5000, -2255, 5001]"
210,1742048518.5276957,0.112672962485665,0.1941929130800112,0.15875465972026906,"[2395, 1511, 3063, -331]"
211,1742048518.9173238,0.112672962485665,0.3223864253641504,0.2414831295705468,"[-298, -4895, 2043, -605]"
212,1742048519.300991,0.8977244275159812,0.5891157801823839,0.7592649571193165,"[-3334, 4466, 674, 4302]"
213,1742048519.669365,0.8977244275159812,0.22631002340506115,0.6546469943612724,"[-2104, -213, 4139, 3478]"
214,1742048520.0324662,0.8130216997356672,0.1479980702008713,0.5843405312932928,"[343, -4164, -2716, -432]"
215,1742048520.4362648,0.3058665461500526,0.5031152640138391,0.41634079366396304,"[3800, -2953, -3613, 3967]"
216,1742048520.833945,0.9997519801597143,0.3726557767732917,0.7544456076470243,"[-4555, -1359, -3687, -1328]"
217,1742048521.2347438,0.3546318276308529,0.6190087691307219,0.5044480099224945,"[3603, 2769, 4739, 2025]"
218,1742048521.6211731,0.3047134310963897,0.4001373350596236,0.35564038156482713,"[-4371, 1413, -4063, 866]"
219,1742048522.0294452,0.8725420483390967,0.14098328777149896,0.6249823651714693,"[4244, -592, -4476, 3978]"
220,1742048522.4313717,0.24878907882416879,0.3806049989213424,0.32152462654211533,"[4202, -2125, 4878, -2789]"
221,1742048522.8341255,0.19584699385058976,0.3287684821613281,0.2705963413120884,"[-2900, 2004, -1698, -1092]"
222,1742048523.2257335,0.376537784265245,0.1729211926953645,0.2929867248379758,"[-3395, -3462, 86, -57]"
223,1742048523.632747,0.8263403232584043,0.5564616704496416,0.7044458533210376,"[3713, 4583, 3299, 375]"
224,1742048524.026558,0.854090905985124,0.5861573799178137,0.7324792658221139,"[-3002, -2152, -590, -4047]"
225,1742048524.3970625,0.5978509351701841,0.10989330729793477,0.4298268719337716,"[-4235, 2469, -674, 1802]"
226,1742048524.7864733,0.3250802372303338,0.725274724115445,0.5620055987614647,"[-1125, -2892, -3896, -3176]"
227,1742048525.201125,0.7493588221054461,0.5752386567066413,0.667996316021624,"[-109, -1059, 3153, -4581]"
228,1742048525.5926223,0.28276321534335597,0.20348330882866644,0.24633360806351162,"[1324, -445, 1230, 2802]"
229,1742048525.990656,0.28276321534335597,0.1889267117518194,0.24046656562261223,"[-2010, -3124, -2924, 978]"
230,1742048526.3917673,0.24287292731801835,0.4956321390102607,0.39028097317439764,"[2162, 1486, 4830, 1150]"
231,1742048526.7867846,0.029243483688795358,0.35140405561403426,0.24933911811050438,"[3980, -666, 1716, 714]"
232,1742048527.1834931,0.26684696771026556,0.5372446927631284,0.42416928464842407,"[2688, 2788, 4111, 1902]"
233,1742048527.5541153,0.051597581859766546,0.06099248705260183,0.056490680340376104,"[3685, 1687, 4230, -530]"
234,1742048548.2441983,0.11108709708722857,0.8289951560602016,0.5914276421974818,"[2953, -862, -2224, -4608]"
235,1742048548.6298301,0.11108709708722857,0.8982445382351589,0.6399935912212563,"[-2032, -30, 4056, 2026]"
236,1742048549.0012167,0.14514802583832884,0.005580142381250501,0.10271097164801626,"[-2869, -4035, -1471, -491]"
237,1742048549.3664238,0.5187881615076066,0.6288886655934562,0.5764729439585002,"[-568, 1271, -1970, 2787]"
238,1742048549.7440872,0.5972481320998203,0.6941033001388683,0.6474892750310202,"[4120, -2186, -4758, 4423]"
239,1742048550.1009464,0.6776531063949394,0.746790787658143,0.7130603807314568,"[-4002, -2904, -3750, 284]"
240,1742048550.4776773,0.7902226273482758,0.6338163314325822,0.7163012434597154,"[4723, -3701, -2946, 809]"
241,1742048550.8757322,0.7902226273482758,0.2552083329602218,0.5871895324277959,"[1311, -1348, 654, 1420]"
242,1742048551.2752445,0.51907879695072,0.3372448974085798,0.43770818947783596,"[-2167, 13, -4348, -4031]"
243,1742048551.6480527,0.194353962408325,0.8661140893361459,0.6276651489649548,"[-2148, -3024, -2500, -3296]"
244,1742048552.050998,0.31018518409105766,0.6358551653249258,0.5002632505491444,"[-4994, 1578, -2294, 2589]"
245,1742048552.4631429,0.28094701138778977,0.6758849546647064,0.5175672396654578,"[-982, -4136, 3500, -4227]"
246,1742048552.8371685,0.7457195715105244,0.9387382174437573,0.8477402668929096,"[2046, -4091, 2968, -4695]"
